Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F12_Lookingglass Egg Room/Tray313,F12,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray313,1,755,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_827,SNOUT 20R0723,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F30_Lookingglass Egg Room/Tray331,M36,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray331,unknown,490,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_835,SNOUT 20R0729,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F31_Lookingglass Egg Room/Tray332,M36,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray332,unknown,490,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_835,SNOUT 20R0729,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F14_Lookingglass Egg Room/Tray315,M20,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray315,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F15_Lookingglass Egg Room/Tray316,M20,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray316,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F19_Lookingglass Egg Room/Tray320,F19,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray320,1,680,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_836,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F28_Lookingglass Egg Room/Tray329,F28,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray329,1,723,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_846,SNOUT 20R0739,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F14_Lookingglass Egg Room/Tray315,M21,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray315,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F15_Lookingglass Egg Room/Tray316,M21,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray316,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F14_Lookingglass Egg Room/Tray315,F14,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray315,1,830,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_829,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F12_Lookingglass Egg Room/Tray313,M19,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray313,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F13_Lookingglass Egg Room/Tray314,M19,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray314,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F15_Lookingglass Egg Room/Tray316,F15,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray316,1,770,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_830,SNOUT 20R0725,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F18_Lookingglass Egg Room/Tray319,M25,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray319,unknown,475,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_822,SNOUT 20R1228,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F19_Lookingglass Egg Room/Tray320,M25,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray320,unknown,475,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_822,SNOUT 20R1228,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F24_Lookingglass Egg Room/Tray325,M31,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray325,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F25_Lookingglass Egg Room/Tray326,M31,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray326,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F21_Lookingglass Egg Room/Tray322,F21,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray322,1,645,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_838,SNOUT 20R0731,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F23_Lookingglass Egg Room/Tray324,F23,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray324,1,750,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_841,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F20_Lookingglass Egg Room/Tray321,M26,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray321,unknown,542,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_823,SNOUT 20R1227,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F21_Lookingglass Egg Room/Tray322,M26,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray322,unknown,542,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_823,SNOUT 20R1227,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F26_Lookingglass Egg Room/Tray327,M32,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray327,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F27_Lookingglass Egg Room/Tray328,M32,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray328,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F16_Lookingglass Egg Room/Tray317,M23,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray317,1,827,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_820,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F17_Lookingglass Egg Room/Tray318,M23,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray318,1,827,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_820,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F24_Lookingglass Egg Room/Tray325,F24,Female,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray325,1,714,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_842,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F20_Lookingglass Egg Room/Tray321,M27,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray321,unknown,518,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_824,SNOUT 20R0721,NA,NA
FALSE,FALSE,FALSE,8/26/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/26/2020 LGH Spawning Room (Lot #81.20.308), 8:00 AM",FALSE,FALSE,NA,81.20.308,F21_Lookingglass Egg Room/Tray322,M27,Male,Uncategorized,NA,NA,NA,NA,NA,NA,1 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,3790,NA,Lookingglass Egg Room/Tray322,unknown,518,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Lookingglass Broodstock Holding,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_824,SNOUT 20R0721,NA,NA
